Id,XX,YY
6107,618517.49758000000,1191103.00278000000
6108,618510.69346600000,1191095.67448000000
6109,618503.88935200000,1191088.34618000000
6110,618497.08523800000,1191081.01787000000
6111,618490.28112500000,1191073.68957000000
6112,618483.47701100000,1191066.36126000000
6113,618476.67289700000,1191059.03296000000
6114,618469.86878300000,1191051.70466000000
6115,618463.06466900000,1191044.37635000000
6116,618456.26055600000,1191037.04805000000
6117,618449.45644200000,1191029.71975000000
6118,618442.65232800000,1191022.39144000000
6119,618435.84821400000,1191015.06314000000
6120,618429.04410100000,1191007.73483000000
6121,618422.23998700000,1191000.40653000000
6122,618415.43587300000,1190993.07823000000
6123,618408.63175900000,1190985.74992000000
6124,618401.82764500000,1190978.42162000000
6125,618395.02353200000,1190971.09332000000
6126,618388.21941800000,1190963.76501000000
6127,618381.41530400000,1190956.43671000000
6128,618374.61119000000,1190949.10840000000
6129,618367.80707600000,1190941.78010000000
6130,618361.00296300000,1190934.45180000000
6131,618354.19884900000,1190927.12349000000
6132,618347.39473500000,1190919.79519000000
6133,618340.59062100000,1190912.46689000000
6134,618333.78650800000,1190905.13858000000
6135,618326.98239400000,1190897.81028000000
6136,618320.17828000000,1190890.48197000000
6137,618313.37416600000,1190883.15367000000
6138,618306.57005200000,1190875.82537000000
6139,618299.76593900000,1190868.49706000000
6140,618292.96182500000,1190861.16876000000
6141,618286.15771100000,1190853.84046000000
6142,618279.35359700000,1190846.51215000000
6143,618272.54948400000,1190839.18385000000
6144,618265.74537000000,1190831.85555000000
6145,618258.94125600000,1190824.52724000000
6146,618252.13714200000,1190817.19894000000
6147,618245.33302800000,1190809.87063000000
6148,618238.52891500000,1190802.54233000000
6149,618231.72480100000,1190795.21403000000
6150,618224.92068700000,1190787.88572000000
6151,618218.11657300000,1190780.55742000000
6152,618211.31245900000,1190773.22912000000
6153,618204.50834600000,1190765.90081000000
6154,618197.70423200000,1190758.57251000000
6155,618190.90011800000,1190751.24420000000
6156,618184.09600400000,1190743.91590000000
6157,618177.29189100000,1190736.58760000000
6158,618170.48777700000,1190729.25929000000
6159,618163.68366300000,1190721.93099000000
6160,618156.87954900000,1190714.60269000000
6161,618150.07543500000,1190707.27438000000
6162,618143.27132200000,1190699.94608000000
6163,618136.46720800000,1190692.61777000000
6164,618129.66309400000,1190685.28947000000
6165,618122.85898000000,1190677.96117000000
6166,618116.05486700000,1190670.63286000000
6167,618109.25075300000,1190663.30456000000
6168,618102.69549300000,1190655.79905000000
6169,618097.99591900000,1190646.97216000000
6170,618093.29634600000,1190638.14527000000
6171,618088.59677200000,1190629.31838000000
6172,618083.89719900000,1190620.49149000000
6173,618079.19762500000,1190611.66460000000
6174,618074.49805200000,1190602.83771000000
6175,618069.79847800000,1190594.01081000000
6176,618065.09890500000,1190585.18392000000
6177,618060.39933100000,1190576.35703000000
6178,618055.69975800000,1190567.53014000000
6179,618051.00018400000,1190558.70325000000
6180,618046.30061100000,1190549.87636000000
6181,618041.60103700000,1190541.04947000000
6182,618036.90146400000,1190532.22258000000
6183,618032.20189000000,1190523.39568000000
6184,618027.50231700000,1190514.56879000000
6185,618022.80274300000,1190505.74190000000
6186,618018.10317000000,1190496.91501000000
6187,618013.40359600000,1190488.08812000000
6188,618008.70402300000,1190479.26123000000
6189,618004.00444900000,1190470.43434000000
6190,617999.30487500000,1190461.60745000000
6191,617994.60530200000,1190452.78055000000
6192,617989.90572800000,1190443.95366000000
6193,617985.20615500000,1190435.12677000000
6194,617980.50658100000,1190426.29988000000
6195,617975.80700800000,1190417.47299000000
6196,617971.10743400000,1190408.64610000000
6197,617966.40786100000,1190399.81921000000
6198,617961.70828700000,1190390.99232000000
6199,617957.00871400000,1190382.16543000000
6200,617952.30914000000,1190373.33853000000
6201,617947.60956700000,1190364.51164000000
6202,617942.90999300000,1190355.68475000000
6203,617938.21042000000,1190346.85786000000
6204,617933.51084600000,1190338.03097000000
6205,617928.52837300000,1190329.38827000000
6206,617922.35750200000,1190321.51932000000
6207,617916.18663000000,1190313.65037000000
6208,617910.01575800000,1190305.78143000000
6209,617903.84488600000,1190297.91248000000
6210,617897.67401400000,1190290.04353000000
6211,617891.50314200000,1190282.17458000000
6212,617885.33227000000,1190274.30563000000
6213,617879.16139900000,1190266.43669000000
6214,617872.99052700000,1190258.56774000000
6215,617866.81965500000,1190250.69879000000
6216,617860.64878300000,1190242.82984000000
6217,617854.47791100000,1190234.96090000000
6218,617848.30703900000,1190227.09195000000
6219,617842.13616800000,1190219.22300000000
6220,617835.96529600000,1190211.35405000000
6221,617829.79442400000,1190203.48510000000
6222,617823.62355200000,1190195.61616000000
6223,617817.45268000000,1190187.74721000000
6224,617811.28180800000,1190179.87826000000
6225,617804.23199600000,1190173.16629000000
6226,617794.99657900000,1190169.33131000000
6227,617785.76116100000,1190165.49633000000
6228,617776.52574400000,1190161.66135000000
6229,617767.29032700000,1190157.82638000000
6230,617758.05490900000,1190153.99140000000
6231,617748.81949200000,1190150.15642000000
6232,617739.58407400000,1190146.32144000000
6233,617730.34865700000,1190142.48646000000
6234,617721.11324000000,1190138.65148000000
6235,617711.87782200000,1190134.81650000000
6236,617702.64240500000,1190130.98152000000
6237,617693.40698700000,1190127.14654000000
6238,617684.17157000000,1190123.31156000000
6239,617674.93615300000,1190119.47658000000
6240,617665.70073500000,1190115.64160000000
6241,617656.46531800000,1190111.80662000000
6242,617647.22990100000,1190107.97165000000
6243,617637.99448300000,1190104.13667000000
6244,617628.75906600000,1190100.30169000000
6245,617619.52364800000,1190096.46671000000
6246,617610.28823100000,1190092.63173000000
6247,617601.05281400000,1190088.79675000000
6248,617591.81739600000,1190084.96177000000
6249,617582.58197900000,1190081.12679000000
6250,617572.86016300000,1190078.78722000000
6251,617563.13585000000,1190076.45532000000
6252,617553.41153700000,1190074.12343000000
6253,617543.68722400000,1190071.79153000000
6254,617533.96291100000,1190069.45963000000
6255,617524.23859800000,1190067.12774000000
6256,617514.51428500000,1190064.79584000000
6257,617504.78997200000,1190062.46395000000
6258,617495.06565900000,1190060.13205000000
6259,617485.34134600000,1190057.80016000000
6260,617475.61703300000,1190055.46826000000
6261,617465.89272000000,1190053.13637000000
6262,617456.16840800000,1190050.80447000000
6263,617446.44409500000,1190048.47257000000
6264,617436.71978200000,1190046.14068000000
6265,617426.99546900000,1190043.80878000000
6266,617417.21190400000,1190045.04378000000
6267,617407.41550400000,1190047.05140000000
6268,617397.61910500000,1190049.05903000000
6269,617387.82270600000,1190051.06665000000
6270,617378.02630600000,1190053.07428000000
6271,617368.22990700000,1190055.08190000000
6272,617358.43350700000,1190057.08953000000
6273,617348.63710800000,1190059.09715000000
6274,617338.84070900000,1190061.10478000000
6275,617329.04430900000,1190063.11240000000
6276,617319.24791000000,1190065.12003000000
6277,617309.45151100000,1190067.12765000000
6278,617300.64396400000,1190070.97346000000
6279,617293.56976600000,1190078.04140000000
6280,617286.49556900000,1190085.10934000000
6281,617279.42137100000,1190092.17727000000
6282,617272.34717400000,1190099.24521000000
6283,617265.27297600000,1190106.31315000000
6284,617258.19877900000,1190113.38108000000
6285,617251.12458100000,1190120.44902000000
6286,617244.05038400000,1190127.51696000000
6287,617236.97618600000,1190134.58489000000
6288,617229.90198800000,1190141.65283000000
6289,617222.82779100000,1190148.72077000000
6290,617217.25633200000,1190156.71781000000
6291,617214.09491800000,1190166.20493000000
6292,617210.93350500000,1190175.69205000000
6293,617207.77209100000,1190185.17917000000
6294,617204.61067800000,1190194.66629000000
6295,617201.44926400000,1190204.15342000000
6296,617198.28785100000,1190213.64054000000
6297,617195.12643700000,1190223.12766000000
6298,617191.96502400000,1190232.61478000000
6299,617188.80361000000,1190242.10190000000
6300,617185.64219700000,1190251.58902000000
6301,617182.48078300000,1190261.07614000000
6302,617179.31936900000,1190270.56326000000
6303,617176.15795600000,1190280.05038000000
6304,617172.99654200000,1190289.53750000000
6305,617171.18021900000,1190299.32216000000
6306,617170.04532200000,1190309.25755000000
6307,617168.91042600000,1190319.19295000000
6308,617167.77553000000,1190329.12834000000
6309,617166.64063300000,1190339.06373000000
6310,617165.50573700000,1190348.99912000000
6311,617164.37084100000,1190358.93451000000
6312,617163.23594400000,1190368.86991000000
6313,617162.10104800000,1190378.80530000000
6314,617160.96615200000,1190388.74069000000
6315,617159.83125600000,1190398.67608000000
6316,617158.69635900000,1190408.61147000000
6317,617157.56146300000,1190418.54686000000
6318,617156.42656700000,1190428.48226000000
6319,617155.29167000000,1190438.41765000000
6320,617155.83319100000,1190448.35595000000
6321,617156.93363900000,1190458.29521000000
6322,617158.03408700000,1190468.23448000000
6323,617159.13453400000,1190478.17374000000
6324,617160.23498200000,1190488.11301000000
6325,617161.33543000000,1190498.05228000000
6326,617162.43587800000,1190507.99154000000
6327,617163.53632500000,1190517.93081000000
6328,617164.63677300000,1190527.87008000000
6329,617165.73722100000,1190537.80934000000
6330,617166.83766900000,1190547.74861000000
6331,617167.93811600000,1190557.68787000000
6332,617169.03856400000,1190567.62714000000
6333,617170.13901200000,1190577.56641000000
6334,617171.23946000000,1190587.50567000000
6335,617172.33990700000,1190597.44494000000
6336,617173.44035500000,1190607.38421000000
6337,617174.54080300000,1190617.32347000000
6338,617175.64125100000,1190627.26274000000
6339,617177.32421600000,1190637.10712000000
6340,617179.43479800000,1190646.88186000000
6341,617181.54538000000,1190656.65659000000
6342,617183.65596300000,1190666.43133000000
6343,617185.76654500000,1190676.20606000000
6344,617187.87712700000,1190685.98080000000
6345,617189.98771000000,1190695.75553000000
6346,617192.09829200000,1190705.53027000000
6347,617194.20887400000,1190715.30500000000
6348,617196.31945700000,1190725.07974000000
6349,617198.43003900000,1190734.85447000000
6350,617200.54062100000,1190744.62921000000
6351,617202.65120400000,1190754.40394000000
6352,617204.76178600000,1190764.17868000000
6353,617206.87236900000,1190773.95341000000
6354,617208.98295100000,1190783.72815000000
6355,617211.09353300000,1190793.50288000000
6356,617213.20411600000,1190803.27762000000
6357,617215.31469800000,1190813.05235000000
6358,617217.42528000000,1190822.82709000000
6359,617219.53586300000,1190832.60182000000
6360,617221.64644500000,1190842.37656000000
6361,617224.30551800000,1190851.99918000000
6362,617227.53068100000,1190861.46482000000
6363,617230.75584500000,1190870.93046000000
6364,617233.98100800000,1190880.39610000000
6365,617237.20617200000,1190889.86174000000
6366,617240.43133500000,1190899.32738000000
6367,617243.65649800000,1190908.79302000000
6368,617246.88166200000,1190918.25866000000
6369,617250.10682500000,1190927.72430000000
6370,617253.33198900000,1190937.18994000000
6371,617256.55715200000,1190946.65557000000
6372,617259.78231600000,1190956.12121000000
6373,617263.00747900000,1190965.58685000000
6374,617266.23264300000,1190975.05249000000
6375,617269.45780600000,1190984.51813000000
6376,617272.68296900000,1190993.98377000000
6377,617275.90813300000,1191003.44941000000
6378,617279.13329600000,1191012.91505000000
6379,617282.35846000000,1191022.38069000000
6380,617285.58362300000,1191031.84632000000
6381,617288.80878700000,1191041.31196000000
6382,617292.28599600000,1191050.68372000000
6383,617296.03930000000,1191059.95263000000
6384,617299.79260500000,1191069.22154000000
6385,617303.54590900000,1191078.49045000000
6386,617307.29921400000,1191087.75936000000
6387,617311.05251900000,1191097.02827000000
6388,617314.80582300000,1191106.29718000000
6389,617318.55912800000,1191115.56609000000
6390,617322.31243200000,1191124.83500000000
6391,617326.06573700000,1191134.10391000000
6392,617329.81904100000,1191143.37282000000
6393,617333.57234600000,1191152.64173000000
6394,617337.32565100000,1191161.91065000000
6395,617341.07895500000,1191171.17956000000
6396,617344.83226000000,1191180.44847000000
6397,617348.58556400000,1191189.71738000000
6398,617352.33886900000,1191198.98629000000
6399,617356.09217400000,1191208.25520000000
6400,617359.84547800000,1191217.52411000000
6401,617363.59878300000,1191226.79302000000
6402,617367.69918100000,1191235.91009000000
6403,617371.95882400000,1191244.95749000000
6404,617376.21846600000,1191254.00489000000
6405,617380.47810800000,1191263.05229000000
6406,617384.73775100000,1191272.09969000000
6407,617388.99739300000,1191281.14709000000
6408,617393.25703500000,1191290.19449000000
6409,617397.51667800000,1191299.24189000000
6410,617401.77632000000,1191308.28929000000
6411,617406.03596300000,1191317.33669000000
6412,617410.29560500000,1191326.38409000000
6413,617414.55524700000,1191335.43149000000
6414,617418.81489000000,1191344.47889000000
6415,617423.07453200000,1191353.52629000000
6416,617427.33417400000,1191362.57369000000
6417,617431.59381700000,1191371.62109000000
6418,617435.85345900000,1191380.66849000000
6419,617440.11310100000,1191389.71589000000
6420,617444.37274400000,1191398.76329000000
6421,617448.63238600000,1191407.81069000000
6422,617452.89202800000,1191416.85809000000
6423,617457.15167100000,1191425.90549000000
6424,617460.26843300000,1191435.28699000000
6425,617461.55275500000,1191445.20417000000
6426,617462.83707600000,1191455.12135000000
6427,617464.12139800000,1191465.03854000000
6428,617465.40571900000,1191474.95572000000
6429,617466.69004000000,1191484.87290000000
6430,617467.97436200000,1191494.79008000000
